id,area,name,type,type2,Lat,Lon,totalcar
GL97,大安區,仁光瑞安站停車場,2,,25.02628054541979,121.54005324899033,20
GL98,大安區,TIMES金山南路,2,,25.032929051278007,121.52842374072713,5
GM01,大安區,好庭車大安停車場,2,,25.032969822228544,121.5474812586668,120
GM02,大安區,TIMES基隆路,2,,25.023160562782692,121.55075612157655,25
GM03,大安區,TIMES和平東路,2,,25.025954659212953,121.53293718223095,8
GM04,大安區,四維廣場停車場,2,,25.034533538947972,121.54820104799636,38
GM05,大安區,安祥公園旁平面停車場,2,,25.034219507264808,121.54284217409908,12
GM06,大安區,溫州停車場,2,,25.02105843210048,121.53319767570407,17
GM07,大安區,大崴停車場(B棟),2,,25.04365621874095,121.55534085048372,7
GM08,大安區,大崴停車場,2,,25.04386737974436,121.55529273070708,18
GM09,大安區,TIMES敦化南路,2,,25.032623400769516,121.54828297398483,8
GM10,大安區,TIMES永康街,2,,25.03005609490584,121.52974975181394,11
GM11,大安區,嘟嘟房瑞安站停車場,2,,25.025687355362415,121.53934785203924,47
GM13,大安區,七鼎信義停車場,2,,25.033398748572097,121.55645865002288,14
GM14,大安區,南華停車場,2,,25.043313722185438,121.54299519002554,26
GM15,大安區,信義路停車場,2,,25.032235236210873,121.53937987524128,8
GM16,大安區,禾典羅斯福站,2,,25.02667912022793,121.52373484491224,8
GM18,大安區,大崴停車場(地下室),2,,25.04411527765912,121.55535114049862,3
GM19,大安區,黎元大樓地下停車場,2,,25.016115837797738,121.55085497059315,38
GM20,大安區,八德路二段臨時平面停車場,2,,25.044889488496903,121.53385782838227,8
GM21,大安區,TIMES樂業街停車場,2,,25.023503470059094,121.55088456639827,22
GM22,大安區,TIMES泰順街,2,,25.02204241449437,121.53066505330322,10
GM23,大安區,博客停車場文昌站,2,,25.03268421056126,121.55022325048208,3
GM24,大安區,長揚停車場仁愛站,2,,25.036712064088345,121.54471073243973,9
GM25,大安區,嘟嘟房敦南2站停車場,2,,25.032022752048075,121.54922604781535,56
GM26,大安區,驛林交通股份有限公司基泰台大站,2,,25.017294748737424,121.53211359441629,134
GM27,大安區,嘟嘟房敦南誠品站停車場,2,,25.039145515359674,121.54969272769877,73
GM29,大安區,長揚停車場信義站,2,,25.03342284333716,121.53190089119549,32
GM31,大安區,禾典師大站,2,,25.023601657972883,121.530052028819,8
GM32,大安區,安敦停車場,2,,25.03415582929632,121.54642190209955,20
GM33,大安區,201停車場,2,,25.041976504133242,121.55099701080938,26
GM34,大安區,台北慕軒停車場,2,,25.034016561990107,121.54932452277365,40
GM37,大安區,國立台灣大學芳蘭第一平面停車場,2,,25.012202441541046,121.54494456091466,36
GM38,大安區,Times 基隆路2,2,,25.02142339285239,121.54957147183524,47
GM39,大安區,台北安和1停車場,2,,25.031678251204905,121.5508919539404,24
GM40,大安區,國立臺北教育大學附屬停車場,2,,25.026391676246604,121.54035372051791,10
GM41,大安區,師大夜市站停車場,2,,25.02289014409815,121.5268613555839,6
H00140,松山區,合庫停車場,2,,25.048443550374998,121.5453458304224,737
H12,松山區,文華停車場,2,,25.05539294668019,121.54844955651073,475
H17,松山區,NaviPark小巨蛋場,2,,25.05225094655977,121.55031334932954,24
H31,松山區,宏泰世界大樓計時停車場,2,,25.056363059765488,121.54831770321691,304
H32,松山區,西華大飯店客用停車場,2,,25.058046685263474,121.545817026311,117
H33,松山區,兄弟飯店停車場,2,,25.052331371909,121.54461135573294,62
H35,松山區,王朝大酒店停車場,2,,25.05278710919179,121.54857730335117,246
H36,松山區,三軍總醫院松山分院附設民眾停車場,2,,25.053995094761543,121.55770070262272,108
H46,松山區,台塑大樓停車場,2,,25.05721868529062,121.55049757964777,316
H48,松山區,揚昇收費停車場,2,,25.05048458845286,121.54426099234495,10
H50,松山區,復源新城甲基地停車場,2,,25.0471942322016,121.55611009151808,22
H56,松山區,聯合安豐長春站,2,,25.054056243368564,121.54547801421334,124
H60,松山區,大台北瓦斯大樓地下停車場,2,,25.050216692949956,121.55986511747271,102
H68,松山區,鴻構大樓計時收費停車場,2,,25.05812241755796,121.5451926029343,18
H69,松山區,松山區行政中心地下停車場,2,,25.049823078678426,121.57718440270975,15
H7,松山區,應安168松信停車場,2,,25.049043399312936,121.57264222600526,17
H71,松山區,元順停車場,2,,25.05930306574326,121.54442829984613,23
H75,松山區,新長越市民大道站停車場,2,,25.044782055575666,121.55468610989351,16
H76,松山區,中國人壽敦北大樓停車場,2,,25.054028040664594,121.54817219852569,15
H77,松山區,新長越八德站停車場,2,,25.048908299630952,121.56361797994892,3
H78,松山區,日日停車場,2,,25.05104387433153,121.55691271588096,6
H80,松山區,微風廣場地下停車場,2,,25.046140326174807,121.5441791718211,331
H81,松山區,叭叭房八德一停車場,2,,25.047602974774144,121.55384203413158,25
H82,松山區,敦北停車場,2,,25.052528033915824,121.55054813268262,12
H85,松山區,通泰商業大樓收費停車場,2,,25.05392876021047,121.54605534556876,122
H86,松山區,福里停車場,2,,25.05472797963595,121.54512577684945,38
H87,松山區,芝?停車場,2,,25.04891069977958,121.54441005554254,13
H91,松山區,宏泰金融大樓計時停車場,2,,25.057383849041933,121.54770464137903,367
H92,松山區,家樂福三民停車場,2,,25.0616876596031,121.56336749299987,78
H93,松山區,便利停車場八德站,2,,25.048147501657574,121.5612046221642,20
H94,松山區,新長越民權東路停車場,2,,25.061544685105602,121.54944972416048,49
H96,松山區,震旦21世紀大樓停車場,2,,25.053566839347653,121.55736312006785,216
HA7,松山區,台灣聯通前瞻停車場,2,,25.051821652550604,121.5574387200493,53
HA83,松山區,新長越光復南路停車場,2,,25.045965266700303,121.55506905222721,8
HA88,松山區,基隆河5、6號水門堤外觀山段河濱公園附設平面停車場,2,,25.06008556049701,121.56951526358716,408
HA89,松山區,金和興復旦站停車場,2,,25.045450656425935,121.54733314980558,6
HA94,松山區,威京大樓停車場,2,,25.049654021183127,121.56490757210676,90
HA97,松山區,TIMES慶城街停車場,2,,25.054726613482412,121.54603567709502,27
HA98,松山區,科技服務大樓附屬停車樓汽車停車場,2,,25.058788925040663,121.55447799126334,146
HA99,松山區,便利停車場八德二站,2,,25.0486451390147,121.54626074331743,11
HB01,松山區,台灣聯通東興停車場,2,,25.049052132893838,121.56759631478852,34
HB02,松山區,建築賞停車場,2,,25.0501413820199,121.57065969553709,52
HB03,松山,台灣聯通饒河停車場,2,,25.0501413820199,121.57065969553709,36
HB07,松山區,嘟嘟房長春站停車場,2,,25.054631955528258,121.54759958956015,104
HB09,松山區,應安168德璞十九章停車場,2,,25.058774234500476,121.54712086307757,38
HB10,松山區,南京東路地下停車場,2,,25.051126128754287,121.56354993749784,18
HB11,松山區,8號停車場,2,,25.06062381749994,121.54896866252655,2
HB12,松山區,TIMES民權敦化3,2,,25.060464647579337,121.54961011439077,35
HB13,松山區,宏國大樓停車場,2,,25.05464072865856,121.54958609420672,287
HB15,松山區,臺安停車場,2,,25.047429231111376,121.54778226243212,207
HB18,松山區,應安松山機場停車場,2,,25.0625667368159,121.54806164801327,6
HB19,松山區,嘟嘟房京華城站停車場,2,,25.047828640664996,121.56308875349983,22
HB20,松山區,保德信停車場,2,,25.05175890142564,121.56216114410985,131
HB21,松山區,台灣聯通長慶停車場,2,,25.055257145345834,121.54641364558253,98
HB22,松山區,TIMES長春路,2,,25.054694017997083,121.5484586245566,16
HB23,松山區,TIMES松山車站前,2,,25.049999101902333,121.57877024731137,69
HB24,松山區,Times松山運動中心,2,,25.048841392515214,121.5502458249464,57
HB25,松山區,育達停車場,2,,25.04965500665509,121.55415984965964,91
HB26,松山區,台灣聯通大千停車場,2,,25.05121666379302,121.56214994270508,32
HB27,松山區,聯通新高停車場,2,,25.05123017376143,121.55657325336747,19
HB30,松山區,TIMES民權敦化站(二),2,,25.060778213964504,121.54964037238412,33
HB31,松山區,便利停車場萬國站,2,,25.047946406235358,121.5480598039051,127
HB32,松山區,TIMES慶城街2停車場,2,,25.05524377962761,121.54578794318736,6
HB33,松山區,敦北翠苑社區停車場,2,,25.055986543006142,121.55053902214237,179
HB34,松山區,嘟嘟房西松高中站停車場,2,,25.054705758718242,121.56576384125373,52
HB36,松山區,基隆河迎風段河濱公園停車場,2,,25.07411613125934,121.55228980581889,487
HB37,松山區,臺北國際航空站大客車收費停車場,2,,25.063351296710948,121.55046741303104,0
HB39,松山區,富偉東泰場,2,,25.054874857035962,121.55141692156653,46
HB40,松山區,台灣聯通博仁醫院停車場,2,,25.050051173356774,121.55762397273033,6
HB41,松山區,龍城市場停車場,2,,25.05471160601595,121.55377294583269,47
HB42,松山區,撫遠平面停車場,2,,25.067877889931005,121.56770758610189,84
HB45,松山區,宏達經營管理顧問有限公司南京停車場,2,,25.051201518056764,121.56428338387802,54
HB46,松山區,塔悠路停車場,2,,25.055957414234552,121.56934173110915,18
HB48,松山區,緯來停車場,2,,25.058266143655768,121.55113642419204,8
HB49,松山區,TIMES光復延吉停車場,2,,25.04565098801376,121.5544780066174,47
HB52,松山區,TIMES潤泰敦化停車場,2,,25.045343617197293,121.54581516055619,149
HB53,松山區,長庚站停車場,2,,25.054049614455856,121.5497700332657,8
HB54,松山區,應安北寧停車場,2,,25.048576858153865,121.55372109646332,6
HB55,松山區,便利停車場全錄站,2,,25.054303766875233,121.54831562219367,19
HB56,松山區,台灣世達志不動產顧問股份有限公司民生東路第一停車場,2,,25.05712767900208,121.54675892648297,7
HB58,松山區,博客停車場敦北站,2,,25.0496344990746,121.54603176139092,14
HB59,松山區,TIMES松山市民,2,,25.04967839035645,121.57871347536928,48
HB60,松山區,新長越慶城街停車場,2,,25.05515772526235,121.5456309770569,8
HH01,松山區,嘟嘟房敦北頂好站停車場,2,,25.05695276382755,121.55131921456568,18
HH02,松山區,TIMES敦南市民,2,,25.045262278863657,121.5473285966121,4
HH03,松山區,TIMES潤泰敦化停車場,2,,25.04575105023425,121.54580105633649,149
HH04,松山區,健安新城E區管理委員會停車場,2,,25.055236281452427,121.56344326866108,85
HH05,松山區,光富南路平面停車場,2,,25.046772784688777,121.55655891250402,32
HH06,松山區,金安年小巨蛋第一停車場,2,,25.053251057319343,121.55036256017583,17
HH07,松山區,金安年小巨蛋第二停車場,2,,25.052952947662185,121.55036332680439,7
HH08,松山區,嘟嘟房饒河夜市2站停車場,2,,25.050469657369185,121.57113477460467,8
HH09,松山區,嘟嘟房饒河夜市1站停車場,2,,25.05055078362191,121.5704604254857,16
HH11,松山區,嘟嘟房民生國小站停車場,2,,25.05609954249991,121.55309230506685,69
HH12,松山區,德璞十九章停車場,2,,25.05877376983786,121.54707348993573,38
HH13,松山區,光復北路平面停車場,2,,25.048828281862733,121.55830254629683,25
HH14,松山區,吉拾停車場民生場,2,,25.057617328116272,121.55035835183097,86
HH4,松山區,台北市區監理所平面停車場,2,,25.04902399732519,121.55892288898153,124
II01,文山區,嘟嘟房文山光輝站停車場,2,,24.984566585678046,121.55617932830695,14
II02,文山區,助安168萬芳停車場,2,,24.99831417930474,121.55722182650771,30
II03,文山區,玫如台大四季停車場,2,,24.99857009235626,121.54003951120261,30
II04,文山區,達觀淳境社區停車場,2,,24.99510433514192,121.54721300565845,11
J3,信義區,松隆平面停車場,2,,25.048326205097677,121.57557298627071,19
J44,信義區,中油大樓停車場,2,,25.039659596241957,121.5691263085392,615
J48,信義區,普羅旺斯實業股份有限公司停車場,2,,25.04122482726325,121.57316430417714,138
J5,信義區,國立國父紀念館光復南路第一停車場,2,,25.03865891084577,121.55825619149996,116
J53,信義區,信義區行政中心停車場,2,,25.033208335779086,121.56691270692036,17
J54,信義區,一號交易廣場計時停車場,2,,25.03702214691538,121.56900343352879,82
J60,信義區,震旦國際大樓附設停車場,2,,25.03278412659047,121.55988603835765,19
J64,信義區,便利停車場忠孝站,2,,25.04021558854934,121.56348866624813,23
J66,信義區,Neo19停車場,2,,25.03569271055251,121.56797304457086,85
J67,信義區,金和興永吉站停車場,2,,25.044966238865964,121.5803939793026,14
J68,信義區,群益金融大樓計時停車場,2,,25.03610222671784,121.56879749758106,122
J76,信義區,永吉路120巷平面停車場,2,,25.044547019915342,121.56979237515051,10
J80,信義區,新光三越百貨公司信義店A8館停車場,2,,25.038340230201857,121.56673750191416,289
J81,信義區,國泰金融大樓停車場,2,,25.038669919109406,121.56880093684667,176
J86,信義區,新光三越百貨股份有限公司台北信義分公司停車場,2,,25.036151116360035,121.56717193595875,284
J9,信義區,松德大樓地下停車場,2,,25.03203292901226,121.57416447401427,32
J91,信義區,太平洋商務中心台北會館,2,,25.03249104772427,121.55782485653322,31
J94,信義區,世紀金融廣場大樓信基大樓停車場,2,,25.032743937965638,121.55857633951555,22
J95,信義區,永春停車場,2,,25.04184981503223,121.57520958191913,15
JA22,信義區,台灣聯通松山停車場,2,,25.047041184937086,121.56661612618757,168
JA24,信義區,信義傑仕堡停車場,2,,25.03219344560581,121.56932905910281,46
JA36,信義區,便利停車場信義二站,2,,25.03256804384789,121.56516940084019,21
JA37,信義區,臺北市立信義國民中學停車場,2,,25.028841230565423,121.56757626115858,21
JA40,信義區,助安168松智停車場,2,,25.029265420295484,121.56545847838746,149
JA41,信義區,昇榮信義停車場,2,,25.033207741360567,121.56866500818698,46
JA44,信義區,臺北醫學大學附設醫院停車場,2,,25.025835678597407,121.56155507123049,182
JA46,信義區,應安168松勇停車場,2,,25.03451412043334,121.57156388962512,51
JA53,信義區,三興市場大樓地下停車場,2,,25.029064841584493,121.56111219993876,64
JA54,信義區,台灣聯通誠品信義停車場,2,,25.03962154119987,121.56529854347087,201
JA55,信義區,應安六合市場停車場,2,,25.0244368408967,121.56881933962958,42
JA57,信義區,全豐盛信義105停車場,2,,25.035441155356633,121.5687662301082,50
JA59,信義區,松山家商校內平面停車場,2,,25.03611299700436,121.58016634781718,25
JA60,信義區,叭叭房曼哈頓大樓停車場,2,,25.032738785711924,121.56076129030933,45
JA62,信義區,信義停車場,2,,25.03176209594391,121.56499473776414,84
JA64,信義區,南松山停車場,2,,25.041282426136764,121.5723682781877,11
JA66,信義區,新光三越百貨公司信義店A9館停車場,2,,25.03652692952775,121.56665754195558,186
JA67,信義區,新光三越百貨公司信義店A4館停車場,2,,25.039513837056887,121.56661840901023,212
JA69,信義區,新光信義金融停車場,2,,25.038090809870283,121.56795492480776,121
JA70,信義區,基隆路停車場,2,,25.04282980265975,121.56594715508449,32
JA71,信義區,玄覺寺停車場,2,,25.022469454697124,121.56128646155531,17
JA72,信義區,TIMES松勤街停車場,2,,25.03216498940131,121.56262659142496,76
JA74,信義區,愛馬屋世貿場,2,,25.0307634361588,121.5576604415638,58
JA76,信義區,嘟嘟房世貿站停車場,2,,25.03388710556669,121.56069981583038,389
JA79,信義區,TIMES松仁路,2,,25.02809919995804,121.56856739172106,10
JA81,信義區,博客停車場信義站,2,,25.033304018820967,121.55786164045742,10
JA84,信義區,TIMES光復南路,2,,25.033571721486265,121.5583487618616,10
JA85,信義區,國父紀念館第二停車場,2,,25.040826668472864,121.56078691615984,108
JA87,信義區,臺北市立永春高級中學停車場,2,,25.0336344879107,121.57895891884608,80
JA89,信義區,詮營信義101停車場,2,,25.03257311966186,121.56480171528823,87
JA91,信義區,信義停車場,2,,25.036696055714696,121.5226468663932,44
JA92,信義區,松興合署辦公大樓地下停車場,2,,25.04332891735471,121.56754867383411,22
JA95,信義區,信義路5段150巷平面停車場,2,,25.02403756193858,121.57178566487732,18
JA96,信義區,吳興街600巷平面停車場,2,,25.02068439005072,121.56956320190291,20
JA99,信義區,TIMES石園社區,2,,25.036630656267644,121.52255971611393,29
JB01,信義區,台灣聯通松高停車場,2,,25.039517386740414,121.56431278452732,61
JB02,信義區,微風松高地下停車場,2,,25.038403773565992,121.56738869703334,149
JB03,信義區,信義D1停車場,2,,25.032246090765053,121.56208055760165,65
JB04,信義區,Times信安街,2,,25.023682565326013,121.55541183573409,6
JB05,信義區,嘟嘟房市府站停車場,2,,25.042126697641407,121.56597510662253,84
JB06,信義區,吳興街156巷25弄平面停車場,2,,25.028287973901136,121.56104683490396,32
JB07,信義區,國泰信義停車場,2,,25.032500505793625,121.5669104747317,101
JB08,信義,松仁停車場,2,,25.024396649075904,121.56985175264136,182
JB77,信義區,松高路臨時平面停車場,2,,25.039669201781937,121.57019619094137,53
JJ03,信義區,禾典永吉站,2,,25.043655235802888,121.58017496892258,13
JJ05,信義區,微風信義地下停車場,2,,25.040491795010254,121.56681011995167,130
JJ2,信義區,富邦松山停車場,2,,25.046165204836726,121.56706834509764,148
JJ67,信義,基隆路停車場,2,,25.05039886676725,121.56958054336977,3
K1,內湖區,內湖江南街停車場,2,,25.07667660058548,121.57871830736164,6
K13,內湖區,長揚停車場新湖站,2,,25.061592698282464,121.58089331413889,59
K14,內湖區,啟源收費停車場,2,,25.069482359743212,121.57504944138827,7
K16,內湖區,瑞光地下停車場,2,,25.075098055516474,121.57491668665969,90
K17,內湖區,宏達經營管理顧問有限公司麗湖停車場,2,,25.07312371471305,121.60675713824295,34
K18,內湖區,新湖站,2,,25.0634061134876,121.58136845429308,50
K19,內湖區,驛林交通股份有限公司基泰御峰站,2,,25.082498693484997,121.59329120740122,86
K32,內湖區,哈拉影城有限公司停車場,2,,25.07012008860239,121.61136369873788,131
K35,內湖區,便利停車場創世紀站,2,,25.080769000093223,121.56898887980691,65
K42,內湖區,大湖停車場,2,,25.084907959586182,121.6003213255832,63
K45,內湖區,便利停車場中時站,2,,25.06949543972271,121.58182674315007,40
K51,內湖區,麗山街口停車場,2,,25.081046621547507,121.57192203831166,35
K52,內湖區,叭叭房康樂四停車場,2,,25.06950309056667,121.61970641546273,49
K54,內湖區,叭叭房康樂停車場,2,,25.06981498659454,121.61893124515322,42
K56,內湖區,內湖加油站停車場,2,,25.068443126008777,121.58407590518527,105
K58,內湖區,陽光街口停車場,2,,25.072468795625863,121.5768427845321,34
K59,內湖區,叭叭房康樂三停車場,2,,25.06995581203987,121.61973731380074,49
K65,內湖區,內湖區行政中心停車場,2,,25.069280830116966,121.58893362226048,20
K66,內湖區,康寧停車場,2,,25.075053432605273,121.60839318092842,146
K67,內湖區,三軍總醫院內湖院區民眾收費停車場,2,,25.070542545722105,121.5936663371771,463
K81,內湖區,安康公車調度站臨時平面停車場,2,,25.067340035477365,121.61321562340396,118
K82,內湖區,民權停車場,2,,25.06854352411511,121.57698059980987,46
K85,內湖區,芳鄰停車場,2,,25.077539871360035,121.59444156484989,31
K87,內湖區,嘟嘟房西湖站停車場,2,,25.08083904793082,121.57376937138662,6
K88,內湖區,便利停車場工研站,2,,25.0800987720738,121.56506331805689,40
K94,內湖區,台新銀行內湖大樓停車場,2,,25.073184522884336,121.5745978440226,335
KA4,內湖區,台灣聯通瑞光停車場,2,,25.078625549633408,121.57095996478714,77
KB10,內湖區,自由廣場停車場,2,,25.078890040907172,121.57302731070087,413
KB4,內湖區,應安168新內一停車場,2,,25.076208678079595,121.57344593863685,38
KB41,內湖區,叭叭房康樂二停車場,2,,25.06974743680781,121.61939813258249,50
KB44,內湖區,長揚停車場陽光站,2,,25.071971967767418,121.57694984970472,0
KB9,內湖區,便利停車場東京二站,2,,25.077511960077153,121.56968027739238,183
KC10,內湖區,內湖國民中學停車場,2,,25.076980945847087,121.58872945542228,51
KC111,內湖區,碧山停車場,2,,25.08704008306682,121.59116212953586,19
KC12,內湖區,長揚停車場加美站,2,,25.074075484112797,121.57661460687626,40
KC2,內湖區,台灣聯通成功停車場,2,,25.083218807159728,121.59426383376623,57
KC21,內湖區,台灣聯通里昂停車場,2,,25.078115450479814,121.5705141502801,94
KC24,內湖區,便利停車場內湖二站,2,,25.081548182460136,121.56981047601566,45
KC27,內湖區,吳建和停車場,2,,25.07966884397025,121.5661426687228,41
KC30,內湖區,星雲停車場,2,,25.08064465319821,121.59585277546554,111
KC31,內湖區,嘟嘟房內湖堤頂站停車場,2,,25.07809244071617,121.5679117737495,135
KC32,內湖區,嘟嘟房內湖堤頂3站停車場,2,,25.07809244071617,121.5679117737495,174
KC33,內湖區,翡翠社區停車場,2,,25.08994685152281,121.58340042757398,168
KC38,內湖區,長揚停車場內湖長揚站,2,,25.079721931121938,121.56711342329224,173
KC39,內湖區,便利停車場基湖五站,2,,25.080897290538395,121.56362437474998,194
KC4,內湖區,便利停車場中興站,2,,25.083265131629283,121.56301184602769,27
KC97,內湖區,內湖運動中心停車場,2,,25.078257702669617,121.57505186490026,101
KC98,內湖區,便利停車場大眾站,2,,25.07285035247067,121.57466893963773,153
KD01,內湖區,洲一停車場,2,,25.079949470946953,121.57207900015628,95
KD05,內湖區,台灣聯通文德停車場,2,,25.079675492315765,121.58893845330606,16
KD07,內湖區,便利停車場元吉站,2,,25.080859826407885,121.5672296850406,83
KD08,內湖區,瑞湖停車場,2,,25.068344750186274,121.57762785465535,49
KD13,內湖區,金湖臨時平面停車場,2,,25.081649659328374,121.59796605266173,59
KD16,內湖區,TIMES瑞光路停車場,2,,25.08061057702363,121.56621942163892,49
KD24,內湖區,天成汽車拖吊(股)公司瑞湖停車場,2,,25.071736845181363,121.57606648365612,48
KD25,內湖區,便利停車場西湖三站,2,,25.081826661779964,121.56807939506716,50
KD26,內湖區,康寧停車場,2,,25.067362249213488,121.6087855275702,36
KD30,內湖區,應安168新湖二停車場,2,,25.063370112050386,121.57838502991795,48
KD32,內湖區,天成車業服務股份有限公司瑞湖三停車場,2,,25.070848881232834,121.5760191253552,0
KD34,內湖區,堤頂停車場,2,,25.078846059176758,121.56478909275063,96
KD35,內湖區,基湖停車場,2,,25.081756521177702,121.56311055394966,73
KD36,內湖區,基湖二停車場,2,,25.08200694672899,121.56455493821217,18
KD37,內湖區,內湖三停車場,2,,25.073638076104395,121.57815291234597,252
KD38,內湖區,便利停車場西湖站,2,,25.081506823120876,121.56808887887635,36
KD39,內湖區,便利停車場西湖一站,2,,25.08183336139211,121.56774110347921,30
KD40,內湖區,台灣聯通文成場停車場,2,,25.079769568551196,121.58910969456323,37
KD43,內湖區,象朝企業有限公司,2,,25.080763006826082,121.5855894757033,12
KD44,內湖區,內湖二停車場,2,,25.071901507233523,121.57462800943375,211
KD45,內湖區,內湖一停車場,2,,25.07152674628803,121.57698777277221,636
KD46,內湖區,內湖成功停車場,2,,25.062148700327867,121.58922473532198,0
KD48,內湖區,內湖成功停車場(小型車),2,,25.062569706607455,121.59034802811223,432
KD50,內湖區,內湖站停車場,2,,25.074912829356563,121.57689984895379,13
KD51,內湖區,瑞光停車場,2,,25.071356013563243,121.58126987939718,108
KD53,內湖區,便利停車場西湖二站,2,,25.08185821386459,121.56745354274784,48
KD55,內湖區,洲子站停車場,2,,25.08151523804895,121.56774775894723,20
KD56,內湖區,大潤發流通事業股份有限公司內湖分公司停車場,2,,25.060656445941998,121.57774368985389,442
KD57,內湖區,立成西湖站停車場,2,,25.081281344542095,121.56678568792343,100
KD58,內湖區,合發堤頂停車場,2,,25.062882993220757,121.57312344687,27
KD60,內湖區,西湖市場暨捷運站地下停車場,2,,25.082632366884354,121.56660801324247,200
KD63,內湖區,嘟嘟房堤頂2站停車場,2,,25.078777191863377,121.56538020587412,60
KD64,內湖區,應安168民權二停車場,2,,25.06706813963538,121.59214624575938,23
KD66,內湖區,應安168新湖一停車場,2,,25.06443164464899,121.57907678056164,49
KD67,內湖區,耶魯大樓停車場,2,,25.080267195105566,121.57126896226349,97
KD71,內湖區,台灣聯通文湖停車場,2,,25.078336908758505,121.58401684530057,36
KD72,內湖區,內湖站,2,,25.082730210339378,121.56330912221664,8
KD73,內湖區,應安168瑞光停車場,2,,25.075530808367862,121.57254430209207,31
KD75,內湖區,民權停車場,2,,25.06855316628264,121.59333856809204,33
KD76,內湖區,TIMES行愛新湖,2,,25.06334140297705,121.58211725322705,27
KD78,內湖區,TIMES北安路2,2,,25.081213254982856,121.55014729768348,15
KD79,內湖區,TIMES北安路3,2,,25.08092966827185,121.55012356122147,21
KD80,內湖區,TIMES新湖三路,2,,25.065238556922314,121.58074131083808,39
KD81,內湖區,應安洲子停車場,2,,25.07941297550996,121.57336750445134,47
KD82,內湖區,聯永物業股份有限公司內湖七站,2,,25.075375019795104,121.57322909723085,16
KD85,內湖區,嘟嘟房內湖瑞光站停車場,2,,25.080242766496813,121.56740274101008,166
KD87,內湖區,陽光街停車場,2,,25.072762467502148,121.57678026195123,49
KD88,內湖區,天成汽車拖吊(股)公司基湖停車場,2,,25.082161308871584,121.56328847560933,50
KD89,內湖區,嘟嘟房內湖瑞湖停車場,2,,25.074781522759874,121.57655683605563,120
KD94,內湖區,金矽谷18-1停車場,2,,25.06137186646966,121.58044848150877,24
KD95,內湖區,金矽谷18-2停車場,2,,25.061468931728108,121.58067184909287,49
KD96,內湖區,天成車業服務股份有限公司瑞二停車場,2,,25.07104201365345,121.57620523632356,48
KD97,內湖區,龍昌內湖一站停車場,2,,25.073856595620683,121.57467516727324,140
KD99,內湖區,嘟嘟房康東站停車場,2,,25.06901442259734,121.61237814367128,18
KE1,內湖區,天成舊宗停車場,2,,25.061268358006974,121.5799032932292,33
KE10,內湖區,宏達經營管理顧問有限公司內湖停車場,2,,25.08101155143075,121.5703643569068,50
KE11,內湖區,台灣聯通停車場,2,,25.06381984168481,121.5893074781777,58
KE12,內湖區,博客停車場行愛站,2,,25.06569543658723,121.58191717938753,30
KE13,內湖區,便利停車場momo站,2,,25.079768455000945,121.57106844288005,185
KE14,內湖區,北北角薪傳中心停車場,2,,25.06040233513518,121.57722558496046,186
KE15,內湖區,in base,2,,25.06190480795968,121.57713260912983,91
KE16,內湖區,北臺灣開發實業有限公司內湖營業所停車場,2,,25.06368063361134,121.58067996052587,15
KE19,內湖區,大直之星停車場,2,,25.086156119255936,121.56521428119608,41
KE2,內湖區,德明室內停車場,2,,25.08684605843235,121.56385823766372,37
KE20,內湖區,宏達經營管理顧問有限公司西湖停車場,2,,25.083663166503683,121.56327900892141,41
KE21,內湖區,萬國科技大樓停車場,2,,25.0809563991823,121.56959204746684,108
KE22,內湖區,廣朋建設行愛路平面停車場,2,,25.06569543658723,121.58191717938753,31
KE23,內湖區,便利停車場中醫站,2,,25.082089335054263,121.5906430696303,16
KE24,內湖區,長揚停車場民善站,2,,25.05960189037458,121.57624141824908,49
KE25,內湖區,璞初停車股份有限公司-蒔璞案,2,,25.07158850612301,121.61619384045544,13
KE26,內湖區,宏達經營管理顧問公司洲子停車場,2,,25.079251743889753,121.57257514898197,45
KE27,內湖區,潤泰創新國際股份有限公司內湖捷運站停,2,,25.08413308672513,121.59439522272024,495
KE4,內湖區,大湖活動中心暨溫水游泳池停車場,2,,25.088126111331174,121.60038094802492,27
KE6,內湖區,TIMES安興街,2,,25.057259510592207,121.58054226437977,29
KE7,內湖區,晟晁環山停車場,2,,25.08587521922859,121.57177349205381,30
KE8,內湖區,大潤發流通事業股份有限公司南湖分公司,2,,25.06264149286338,121.57598328861235,84
KE9,內湖區,財團法人台北市私立仁愛頤養園附設停車場,2,,25.07593370815905,121.58254749533737,10
KK01,內湖區,應安168新湖三停車場,2,,25.063512046811002,121.57825793135994,50
KK02,內湖區,長揚停車場瑞光站,2,,25.069637431341988,121.58064069082302,246
KK03,內湖區,助安168西康停車場,2,,25.08540427188646,121.56326093988768,49
KK04,內湖區,彩虹河濱公園堤外停車場,2,,25.059672958310916,121.57245567056492,453
KK05,內湖區,星雲街210巷口臨時平面停車場,2,,25.081060093979623,121.59726551552286,30
KK06,內湖區,瑞光路平面臨時停車場,2,,25.077125653586492,121.57475109582312,314
KK07,內湖區,宏達經營管理顧問有限公司倫敦停車場,2,,25.080745114526835,121.56307518474567,141
KK08,內湖區,金湖臨時平面停車場,2,,25.081652852317013,121.59842460226542,28
KK09,內湖區,嘟嘟房內湖民權站停車場,2,,25.067633118704535,121.58161338655616,120
